index,vin_id,vehicle_timestamp_utc,vehicle_home,soc_pct,odometer_km
39,789342,2020-01-07 10:45:00,0,0.0,38050.57260938423
40,789342,2020-01-07 16:46:00,0,0.0,38050.57260938423
41,789342,2020-01-07 18:42:00,1,0.0,38168.732624888406
42,789342,2020-01-07 20:32:00,1,0.0,38168.732624888406
43,789342,2020-01-08 05:28:00,1,22.046280382957615,38168.732624888406
44,789342,2020-01-08 07:26:00,1,22.046280382957615,38168.732624888406
45,789342,2020-01-08 08:31:00,0,17.26924072857703,38184.70704549265
46,789342,2020-01-08 14:33:00,0,17.26924072857703,38184.70704549265
47,789342,2020-01-08 15:38:00,1,0.0,38302.53814803144
48,789342,2020-01-08 17:18:00,1,0.0,38302.53814803144
49,789342,2020-01-09 07:02:00,1,18.740012655221623,38302.53814803144
50,789342,2020-01-09 08:12:00,1,18.740012655221623,38302.53814803144
51,789342,2020-01-09 09:19:00,0,2.699684704086078,38356.17700470004
52,789342,2020-01-09 13:52:00,0,2.699684704086078,38356.17700470004
53,789342,2020-01-09 15:18:00,1,0.0,38430.55532396698
54,789342,2020-01-09 16:41:00,1,0.0,38430.55532396698
55,789342,2020-01-10 05:46:00,1,29.278302530928705,38430.55532396698
56,789342,2020-01-10 07:09:00,1,29.278302530928705,38430.55532396698
57,789342,2020-01-10 08:59:00,0,14.522292147341215,38479.8994226897
58,789342,2020-01-10 13:49:00,0,14.522292147341215,38479.8994226897
59,789342,2020-01-10 15:22:00,1,0.0,38602.8557713633
60,789342,2020-01-10 16:27:00,1,0.0,38602.8557713633
61,789342,2020-01-11 05:30:00,1,13.586476952857545,38602.8557713633
62,789342,2020-01-11 06:41:00,1,13.586476952857545,38602.8557713633
63,789342,2020-01-11 08:33:00,0,3.2350315480177887,38637.47100479708
64,789342,2020-01-11 14:38:00,0,3.2350315480177887,38637.47100479708
65,789342,2020-01-11 16:37:00,1,0.0,38699.83436314874
66,789342,2020-01-11 17:48:00,1,0.0,38699.83436314874
67,789342,2020-01-12 05:43:00,1,12.830550067945389,38699.83436314874
68,789342,2020-01-12 07:36:00,1,12.830550067945389,38699.83436314874
69,789342,2020-01-12 09:23:00,0,0.0,38753.86179788071
70,789342,2020-01-12 16:16:00,0,0.0,38753.86179788071
71,789342,2020-01-12 17:21:00,1,0.0,38862.36395179644
72,789342,2020-01-12 18:40:00,1,0.0,38862.36395179644
73,789342,2020-01-13 07:39:00,1,22.763543027052467,38862.36395179644
74,789342,2020-01-13 09:12:00,1,22.763543027052467,38862.36395179644
75,789342,2020-01-13 10:12:00,0,14.714354624955247,38889.28043781305
76,789342,2020-01-13 14:44:00,0,14.714354624955247,38889.28043781305
77,789342,2020-01-13 16:26:00,1,0.0,38978.196292571534
78,789342,2020-01-13 17:39:00,1,0.0,38978.196292571534
79,789342,2020-01-14 04:43:00,1,25.115679588940814,38978.196292571534
80,789342,2020-01-14 06:17:00,1,25.115679588940814,38978.196292571534
81,789342,2020-01-14 07:28:00,0,21.967294572842103,38988.72449206537
82,789342,2020-01-14 11:56:00,0,21.967294572842103,38988.72449206537
83,789342,2020-01-14 13:46:00,1,0.0,39071.207637798594
84,789342,2020-01-14 15:04:00,1,0.0,39071.207637798594
85,789342,2020-01-15 07:43:00,1,4.3232337367149825,39071.207637798594
86,789342,2020-01-15 09:04:00,1,4.3232337367149825,39071.207637798594
87,789342,2020-01-15 10:52:00,0,0.0,39107.239667909205
88,789342,2020-01-15 17:50:00,0,0.0,39107.239667909205
89,789342,2020-01-15 19:05:00,1,0.0,39208.16586993762
90,789342,2020-01-15 20:56:00,1,0.0,39208.16586993762
91,789342,2020-01-16 05:06:00,1,21.126489965559657,39208.16586993762
92,789342,2020-01-16 06:39:00,1,21.126489965559657,39208.16586993762
93,789342,2020-01-16 07:50:00,0,16.0583596776526,39225.11369762038
94,789342,2020-01-16 14:19:00,0,16.0583596776526,39225.11369762038
95,789342,2020-01-16 15:54:00,1,0.0,39288.0689800748
96,789342,2020-01-16 17:45:00,1,0.0,39288.0689800748
97,789342,2020-01-17 06:06:00,1,11.759394679210825,39288.0689800748
98,789342,2020-01-17 07:44:00,1,11.759394679210825,39288.0689800748
99,789342,2020-01-17 09:12:00,0,0.0,39332.5158365305
100,789342,2020-01-17 15:15:00,0,0.0,39332.5158365305
101,789342,2020-01-17 17:10:00,1,0.0,39399.768267546635
102,789342,2020-01-17 18:37:00,1,0.0,39399.768267546635
103,789342,2020-01-18 06:50:00,1,23.640854072912923,39399.768267546635
104,789342,2020-01-18 08:33:00,1,23.640854072912923,39399.768267546635
105,789342,2020-01-18 09:39:00,0,18.287589280369048,39417.6695850129
106,789342,2020-01-18 15:57:00,0,18.287589280369048,39417.6695850129
107,789342,2020-01-18 17:26:00,1,0.0,39533.29554016045
108,789342,2020-01-18 19:10:00,1,0.0,39533.29554016045
109,789342,2020-01-19 05:48:00,1,16.31912600644049,39533.29554016045
110,789342,2020-01-19 07:01:00,1,16.31912600644049,39533.29554016045
111,789342,2020-01-19 08:22:00,0,13.317480549511927,39543.33304256842
112,789342,2020-01-19 13:21:00,0,13.317480549511927,39543.33304256842
113,789342,2020-01-19 15:14:00,1,0.0,39624.59819073245
114,789342,2020-01-19 16:36:00,1,0.0,39624.59819073245
115,789342,2020-01-20 06:33:00,1,22.829507290930188,39624.59819073245
116,789342,2020-01-20 07:50:00,1,22.829507290930188,39624.59819073245
117,789342,2020-01-20 09:05:00,0,12.941853884381224,39657.66250372395
118,789342,2020-01-20 15:04:00,0,12.941853884381224,39657.66250372395
119,789342,2020-01-20 16:38:00,1,0.0,39765.7660596816
120,789342,2020-01-20 18:37:00,1,0.0,39765.7660596816
121,789342,2020-01-21 06:17:00,1,23.985556536793496,39765.7660596816
122,789342,2020-01-21 08:13:00,1,23.985556536793496,39765.7660596816
123,789342,2020-01-21 09:30:00,0,11.924130479551252,39806.099468417015
124,789342,2020-01-21 13:56:00,0,11.924130479551252,39806.099468417015
125,789342,2020-01-21 15:09:00,1,0.0,39933.13748447527
126,789342,2020-01-21 17:00:00,1,0.0,39933.13748447527
127,789342,2020-01-22 04:58:00,1,9.948281107810722,39933.13748447527
128,789342,2020-01-22 06:42:00,1,9.948281107810722,39933.13748447527
129,789342,2020-01-22 08:19:00,0,9.77894195631706,39933.70375459787
130,789342,2020-01-22 14:14:00,0,9.77894195631706,39933.70375459787
131,789342,2020-01-22 15:56:00,1,0.0,39967.320662102575
132,789342,2020-01-22 17:55:00,1,0.0,39967.320662102575
133,789342,2020-01-23 06:14:00,1,15.685189662539209,39967.320662102575
134,789342,2020-01-23 07:16:00,1,15.685189662539209,39967.320662102575
135,789342,2020-01-23 08:59:00,0,11.035155535814583,39982.870376222345
136,789342,2020-01-23 15:37:00,0,11.035155535814583,39982.870376222345
137,789342,2020-01-23 16:53:00,1,0.0,40030.43365589266
138,789342,2020-01-23 18:18:00,1,0.0,40030.43365589266
139,789342,2020-01-24 06:11:00,1,4.340517616982424,40030.43365589266
140,789342,2020-01-24 08:05:00,1,4.340517616982424,40030.43365589266
141,789342,2020-01-24 09:14:00,0,2.570341124525739,40036.353126083435
142,789342,2020-01-24 14:08:00,0,2.570341124525739,40036.353126083435
143,789342,2020-01-24 15:45:00,1,0.0,40081.36176996371
144,789342,2020-01-24 17:00:00,1,0.0,40081.36176996371
145,789342,2020-01-25 06:10:00,1,42.46348518569498,40081.36176996371
146,789342,2020-01-25 07:52:00,1,42.46348518569498,40081.36176996371
147,789342,2020-01-25 09:20:00,0,28.068465582318222,40129.4987155174
148,789342,2020-01-25 13:42:00,0,28.068465582318222,40129.4987155174
149,789342,2020-01-25 15:18:00,1,10.157235474496812,40189.393868997955
150,789342,2020-01-25 16:22:00,1,10.157235474496812,40189.393868997955
151,789342,2020-01-26 06:05:00,1,33.279695297958256,40189.393868997955
152,789342,2020-01-26 07:20:00,1,33.279695297958256,40189.393868997955
153,789342,2020-01-26 09:09:00,0,16.953596791621507,40243.98834240314
154,789342,2020-01-26 16:06:00,0,16.953596791621507,40243.98834240314
155,789342,2020-01-26 17:45:00,1,5.328647094641772,40282.862174189846
156,789342,2020-01-26 19:36:00,1,5.328647094641772,40282.862174189846
157,789342,2020-01-27 07:52:00,1,29.94238292540045,40282.862174189846
158,789342,2020-01-27 09:03:00,1,29.94238292540045,40282.862174189846
159,789342,2020-01-27 10:11:00,0,13.914516319415863,40336.45936012026
160,789342,2020-01-27 15:02:00,0,13.914516319415863,40336.45936012026
161,789342,2020-01-27 16:38:00,1,0.3060806533055356,40381.96596898773
162,789342,2020-01-27 18:22:00,1,0.3060806533055356,40381.96596898773
163,789342,2020-01-28 05:03:00,1,17.057902943679636,40381.96596898773
164,789342,2020-01-28 06:19:00,1,17.057902943679636,40381.96596898773
165,789342,2020-01-28 07:34:00,0,0.0,40440.99198008832
166,789342,2020-01-28 13:40:00,0,0.0,40440.99198008832
167,789342,2020-01-28 15:02:00,1,0.0,40551.94288291332
168,789342,2020-01-28 16:25:00,1,0.0,40551.94288291332
169,789342,2020-01-29 05:27:00,1,24.87742061478951,40551.94288291332
170,789342,2020-01-29 07:24:00,1,24.87742061478951,40551.94288291332
171,789342,2020-01-29 08:38:00,0,5.091002552922831,40618.1086649122
172,789342,2020-01-29 12:58:00,0,5.091002552922831,40618.1086649122
173,789342,2020-01-29 14:52:00,1,0.0,40727.79172484082
174,789342,2020-01-29 16:20:00,1,0.0,40727.79172484082
175,789342,2020-01-30 05:46:00,1,22.08409413939229,40727.79172484082
176,789342,2020-01-30 07:28:00,1,22.08409413939229,40727.79172484082
177,789342,2020-01-30 09:13:00,0,8.442481572083324,40773.4092772659
178,789342,2020-01-30 16:09:00,0,8.442481572083324,40773.4092772659
179,789342,2020-01-30 17:23:00,1,0.0,40877.366673754026
180,789342,2020-01-30 19:21:00,1,0.0,40877.366673754026
181,789342,2020-01-31 05:24:00,1,30.000742128811844,40877.366673754026
182,789342,2020-01-31 06:39:00,1,30.000742128811844,40877.366673754026
183,789342,2020-01-31 08:06:00,0,26.527860837592026,40888.97998879186
184,789342,2020-01-31 12:16:00,0,26.527860837592026,40888.97998879186
185,789342,2020-01-31 14:05:00,1,11.809078272603063,40938.199597689185
186,789342,2020-01-31 15:33:00,1,11.809078272603063,40938.199597689185
187,789342,2020-02-01 05:46:00,1,25.73371638351881,40938.199597689185
188,789342,2020-02-01 07:34:00,1,25.73371638351881,40938.199597689185
189,789342,2020-02-01 08:38:00,0,11.459914971434019,40985.9311896112
190,789342,2020-02-01 13:11:00,0,11.459914971434019,40985.9311896112
191,789342,2020-02-01 14:21:00,1,0.0,41118.593237925634
192,789342,2020-02-01 15:27:00,1,0.0,41118.593237925634
193,789342,2020-02-02 04:24:00,1,23.780790609372648,41118.593237925634
194,789342,2020-02-02 05:50:00,1,23.780790609372648,41118.593237925634
195,789342,2020-02-02 07:05:00,0,13.144276129647176,41154.16174234584
196,789342,2020-02-02 13:15:00,0,13.144276129647176,41154.16174234584
197,789342,2020-02-02 14:19:00,1,1.8793686391997504,41191.83159299389
198,789342,2020-02-02 16:13:00,1,1.8793686391997504,41191.83159299389
199,789342,2020-02-03 07:20:00,1,18.943897784253597,41191.83159299389
200,789342,2020-02-03 08:23:00,1,18.943897784253597,41191.83159299389
201,789342,2020-02-03 10:02:00,0,15.368568422181689,41203.78749438066
202,789342,2020-02-03 16:53:00,0,15.368568422181689,41203.78749438066
203,789342,2020-02-03 18:06:00,1,1.4441410905502892,41250.35077937764
204,789342,2020-02-03 19:24:00,1,1.4441410905502892,41250.35077937764
205,789342,2020-02-04 06:39:00,1,28.54853545605186,41250.35077937764
206,789342,2020-02-04 08:36:00,1,28.54853545605186,41250.35077937764
207,789342,2020-02-04 10:16:00,0,24.732707844475303,41263.11090691075
208,789342,2020-02-04 16:29:00,0,24.732707844475303,41263.11090691075
209,789342,2020-02-04 17:46:00,1,0.0,41396.06958743988
210,789342,2020-02-04 19:19:00,1,0.0,41396.06958743988
211,789342,2020-02-05 07:32:00,1,36.463862592373076,41396.06958743988
212,789342,2020-02-05 08:35:00,1,36.463862592373076,41396.06958743988
213,789342,2020-02-05 10:34:00,0,20.73662192415846,41448.66148023439
214,789342,2020-02-05 17:24:00,0,20.73662192415846,41448.66148023439
215,789342,2020-02-05 19:01:00,1,0.0,41558.7022081283
216,789342,2020-02-05 20:50:00,1,0.0,41558.7022081283
217,789342,2020-02-06 06:46:00,1,23.241824996046006,41558.7022081283
218,789342,2020-02-06 08:15:00,1,23.241824996046006,41558.7022081283
219,789342,2020-02-06 10:10:00,0,8.597968584824528,41607.67126396742
220,789342,2020-02-06 16:41:00,0,8.597968584824528,41607.67126396742
221,789342,2020-02-06 17:53:00,1,0.0,41690.90234461078
222,789342,2020-02-06 19:16:00,1,0.0,41690.90234461078
223,789342,2020-02-07 07:00:00,1,25.56054796883423,41690.90234461078
224,789342,2020-02-07 08:25:00,1,25.56054796883423,41690.90234461078
225,789342,2020-02-07 09:41:00,0,21.10019102218073,41705.817778240395
226,789342,2020-02-07 16:23:00,0,21.10019102218073,41705.817778240395
227,789342,2020-02-07 18:07:00,1,0.0,41818.35840343115
228,789342,2020-02-07 19:14:00,1,0.0,41818.35840343115
229,789342,2020-02-08 05:18:00,1,0.0,41818.35840343115
230,789342,2020-02-08 06:32:00,1,0.0,41818.35840343115
231,789342,2020-02-08 08:26:00,0,0.0,41839.494537894556
232,789342,2020-02-08 14:51:00,0,0.0,41839.494537894556
233,789342,2020-02-08 16:04:00,1,0.0,41962.90308310635
234,789342,2020-02-08 17:49:00,1,0.0,41962.90308310635
235,789342,2020-02-09 06:18:00,1,32.509833576109884,41962.90308310635
236,789342,2020-02-09 07:47:00,1,32.509833576109884,41962.90308310635
237,789342,2020-02-09 09:04:00,0,30.590829785713243,41969.320231781436
238,789342,2020-02-09 13:37:00,0,30.590829785713243,41969.320231781436
239,789342,2020-02-09 15:12:00,1,11.801542148664165,42032.151609639724
240,789342,2020-02-09 16:16:00,1,11.801542148664165,42032.151609639724
241,789342,2020-02-10 04:49:00,1,42.99417219979027,42032.151609639724
242,789342,2020-02-10 06:35:00,1,42.99417219979027,42032.151609639724
243,789342,2020-02-10 08:29:00,0,27.150323894338314,42085.13343837316
244,789342,2020-02-10 14:23:00,0,27.150323894338314,42085.13343837316
245,789342,2020-02-10 16:18:00,1,0.0,42216.128524411215
246,789342,2020-02-10 17:44:00,1,0.0,42216.128524411215
247,399840,2020-01-01 00:00:00,1,32.726880092366855,29954.738451442274
248,399840,2020-01-01 05:01:00,1,55.17813164695646,29954.738451442274
249,399840,2020-01-01 06:55:00,1,55.17813164695646,29954.738451442274
250,399840,2020-01-01 08:23:00,0,41.11810278884628,30001.755187943796
251,399840,2020-01-01 13:16:00,0,41.11810278884628,30001.755187943796
252,399840,2020-01-01 14:18:00,1,5.000981060388263,30122.53084300376
253,399840,2020-01-01 16:01:00,1,5.000981060388263,30122.53084300376
254,399840,2020-01-02 05:28:00,1,36.888814500440304,30122.53084300376
255,399840,2020-01-02 06:30:00,1,36.888814500440304,30122.53084300376
256,399840,2020-01-02 08:00:00,0,27.07769460690388,30155.339227927743
257,399840,2020-01-02 14:09:00,0,27.07769460690388,30155.339227927743
258,399840,2020-01-02 15:46:00,1,7.286614168099522,30221.520600915104
259,399840,2020-01-02 16:59:00,1,7.286614168099522,30221.520600915104
260,399840,2020-01-03 05:52:00,1,20.48298860348678,30221.520600915104
261,399840,2020-01-03 07:22:00,1,20.48298860348678,30221.520600915104
262,399840,2020-01-03 09:06:00,0,13.787670434716647,30243.90974487147
263,399840,2020-01-03 15:56:00,0,13.787670434716647,30243.90974487147
264,399840,2020-01-03 17:17:00,1,0.0,30341.718529354315
265,399840,2020-01-03 19:09:00,1,0.0,30341.718529354315
266,399840,2020-01-04 04:18:00,1,19.582411987514668,30341.718529354315
267,399840,2020-01-04 05:37:00,1,19.582411987514668,30341.718529354315
268,399840,2020-01-04 06:42:00,0,0.6542577255695576,30405.01427720626
269,399840,2020-01-04 10:55:00,0,0.6542577255695576,30405.01427720626
270,399840,2020-01-04 12:01:00,1,0.0,30460.142964861192
271,399840,2020-01-04 14:00:00,1,0.0,30460.142964861192
272,399840,2020-01-05 06:33:00,1,33.36114839842404,30460.142964861192
273,399840,2020-01-05 07:58:00,1,33.36114839842404,30460.142964861192
274,399840,2020-01-05 09:13:00,0,18.94604419866595,30508.347073305184
275,399840,2020-01-05 14:32:00,0,18.94604419866595,30508.347073305184
276,399840,2020-01-05 15:37:00,1,6.466140733861668,30550.07987049149
277,399840,2020-01-05 16:54:00,1,6.466140733861668,30550.07987049149
278,399840,2020-01-06 04:45:00,1,35.791482069663395,30550.07987049149
279,399840,2020-01-06 06:14:00,1,35.791482069663395,30550.07987049149
280,399840,2020-01-06 07:19:00,0,20.111483512588006,30602.51378566635
281,399840,2020-01-06 13:49:00,0,20.111483512588006,30602.51378566635
282,399840,2020-01-06 15:15:00,1,0.0,30690.107698662097
283,399840,2020-01-06 16:51:00,1,0.0,30690.107698662097
284,399840,2020-01-07 04:14:00,1,19.4765842769292,30690.107698662097
285,399840,2020-01-07 05:22:00,1,19.4765842769292,30690.107698662097
286,399840,2020-01-07 07:04:00,0,13.911007796808281,30708.718986411623
287,399840,2020-01-07 12:19:00,0,13.911007796808281,30708.718986411623
288,399840,2020-01-07 14:18:00,1,0.0,30788.318739620696
289,399840,2020-01-07 15:19:00,1,0.0,30788.318739620696
290,399840,2020-01-08 04:24:00,1,1.2091030584912197,30788.318739620696
291,399840,2020-01-08 05:28:00,1,1.2091030584912197,30788.318739620696
292,399840,2020-01-08 06:33:00,0,0.0,30796.65060297495
293,399840,2020-01-08 13:06:00,0,0.0,30796.65060297495
294,399840,2020-01-08 14:53:00,1,0.0,30851.49463259444
295,399840,2020-01-08 16:25:00,1,0.0,30851.49463259444
296,399840,2020-01-09 05:35:00,1,26.071580093687807,30851.49463259444
297,399840,2020-01-09 07:02:00,1,26.071580093687807,30851.49463259444
298,399840,2020-01-09 08:43:00,0,19.51762323138375,30873.411064341984
299,399840,2020-01-09 14:54:00,0,19.51762323138375,30873.411064341984
300,399840,2020-01-09 16:51:00,1,0.0,30992.433964989752
301,399840,2020-01-09 18:46:00,1,0.0,30992.433964989752
302,399840,2020-01-10 07:19:00,1,14.699827571329848,30992.433964989752
303,399840,2020-01-10 08:45:00,1,14.699827571329848,30992.433964989752
304,399840,2020-01-10 10:08:00,0,12.517630981884162,30999.73123038486
305,399840,2020-01-10 16:17:00,0,12.517630981884162,30999.73123038486
306,399840,2020-01-10 18:11:00,1,0.0,31078.24167583925
307,399840,2020-01-10 19:38:00,1,0.0,31078.24167583925
308,399840,2020-01-11 05:36:00,1,18.158823207546195,31078.24167583925
309,399840,2020-01-11 07:17:00,1,18.158823207546195,31078.24167583925
310,399840,2020-01-11 08:20:00,0,4.427023346244246,31124.160814575444
311,399840,2020-01-11 13:57:00,0,4.427023346244246,31124.160814575444
312,399840,2020-01-11 15:26:00,1,0.0,31160.795969964704
313,399840,2020-01-11 16:39:00,1,0.0,31160.795969964704
314,399840,2020-01-12 04:00:00,1,15.982022580272261,31160.795969964704
315,399840,2020-01-12 05:48:00,1,15.982022580272261,31160.795969964704
316,399840,2020-01-12 07:10:00,0,0.0,31214.76900862229
317,399840,2020-01-12 11:12:00,0,0.0,31214.76900862229
318,399840,2020-01-12 12:14:00,1,0.0,31305.140804003473
319,399840,2020-01-12 13:51:00,1,0.0,31305.140804003473
320,399840,2020-01-13 07:52:00,1,13.673828644288157,31305.140804003473
321,399840,2020-01-13 09:45:00,1,13.673828644288157,31305.140804003473
322,399840,2020-01-13 10:45:00,0,5.318996685490768,31333.07936207369
323,399840,2020-01-13 17:19:00,0,5.318996685490768,31333.07936207369
324,399840,2020-01-13 18:26:00,1,0.0,31377.52799699373
325,399840,2020-01-13 19:52:00,1,0.0,31377.52799699373
326,399840,2020-01-14 07:33:00,1,16.889175635698667,31377.52799699373
327,399840,2020-01-14 08:59:00,1,16.889175635698667,31377.52799699373
328,399840,2020-01-14 10:41:00,0,12.065522439954865,31393.658293280296
329,399840,2020-01-14 15:43:00,0,12.065522439954865,31393.658293280296
330,399840,2020-01-14 17:41:00,1,0.0,31526.305443828176
331,399840,2020-01-14 19:26:00,1,0.0,31526.305443828176
332,399840,2020-01-15 07:16:00,1,22.679105758438656,31526.305443828176
333,399840,2020-01-15 09:06:00,1,22.679105758438656,31526.305443828176
334,399840,2020-01-15 11:00:00,0,16.62110849266962,31546.56338668491
335,399840,2020-01-15 16:54:00,0,16.62110849266962,31546.56338668491
336,399840,2020-01-15 18:25:00,1,0.0,31655.226942867033
337,399840,2020-01-15 20:02:00,1,0.0,31655.226942867033
338,399840,2020-01-16 06:41:00,1,7.664392206385298,31655.226942867033
339,399840,2020-01-16 08:35:00,1,7.664392206385298,31655.226942867033
340,399840,2020-01-16 10:09:00,0,3.9702924620194624,31667.580012412192
341,399840,2020-01-16 14:26:00,0,3.9702924620194624,31667.580012412192
342,399840,2020-01-16 16:04:00,1,0.0,31792.972122301213
343,399840,2020-01-16 17:04:00,1,0.0,31792.972122301213
344,399840,2020-01-17 04:51:00,1,10.172809360313668,31792.972122301213
345,399840,2020-01-17 05:56:00,1,10.172809360313668,31792.972122301213
346,399840,2020-01-17 07:28:00,0,8.765549491468029,31797.677999302632
347,399840,2020-01-17 12:21:00,0,8.765549491468029,31797.677999302632
348,399840,2020-01-17 14:09:00,1,0.0,31922.51189119064
349,399840,2020-01-17 15:38:00,1,0.0,31922.51189119064
350,399840,2020-01-18 06:45:00,1,22.538586136796617,31922.51189119064
351,399840,2020-01-18 08:41:00,1,22.538586136796617,31922.51189119064
352,399840,2020-01-18 10:11:00,0,6.809024205168965,31975.11154629
353,399840,2020-01-18 14:21:00,0,6.809024205168965,31975.11154629
354,399840,2020-01-18 16:07:00,1,0.0,32045.96590387522
355,399840,2020-01-18 17:25:00,1,0.0,32045.96590387522
356,399840,2020-01-19 05:58:00,1,16.74174636423017,32045.96590387522
357,399840,2020-01-19 07:54:00,1,16.74174636423017,32045.96590387522
358,399840,2020-01-19 09:45:00,0,6.574889924094659,32079.963871811036
359,399840,2020-01-19 14:39:00,0,6.574889924094659,32079.963871811036
360,399840,2020-01-19 16:27:00,1,0.0,32161.71941840511
361,399840,2020-01-19 18:10:00,1,0.0,32161.71941840511
362,399840,2020-01-20 05:17:00,1,20.732591500310164,32161.71941840511
363,399840,2020-01-20 06:58:00,1,20.732591500310164,32161.71941840511
364,399840,2020-01-20 08:17:00,0,7.780759859341348,32205.030343412513
365,399840,2020-01-20 13:30:00,0,7.780759859341348,32205.030343412513
366,399840,2020-01-20 15:05:00,1,0.0,32275.557301095192
367,399840,2020-01-20 16:18:00,1,0.0,32275.557301095192
368,399840,2020-01-21 04:44:00,1,17.864267895015786,32275.557301095192
369,399840,2020-01-21 05:56:00,1,17.864267895015786,32275.557301095192
370,399840,2020-01-21 07:36:00,0,6.983414386881847,32311.942875226392
371,399840,2020-01-21 14:16:00,0,6.983414386881847,32311.942875226392
372,399840,2020-01-21 16:03:00,1,0.0,32358.4089113277
373,399840,2020-01-21 17:58:00,1,0.0,32358.4089113277
374,399840,2020-01-22 06:55:00,1,18.00713616764384,32358.4089113277
375,399840,2020-01-22 08:44:00,1,18.00713616764384,32358.4089113277
376,399840,2020-01-22 10:34:00,0,1.837644412177852,32412.479691757977
377,399840,2020-01-22 14:48:00,0,1.837644412177852,32412.479691757977
378,399840,2020-01-22 16:16:00,1,0.0,32496.42344593646
379,399840,2020-01-22 17:56:00,1,0.0,32496.42344593646
380,399840,2020-01-23 06:50:00,1,16.060403707647012,32496.42344593646
381,399840,2020-01-23 08:21:00,1,16.060403707647012,32496.42344593646
382,399840,2020-01-23 09:29:00,0,11.916446662430442,32510.280838295665
383,399840,2020-01-23 14:14:00,0,11.916446662430442,32510.280838295665
384,399840,2020-01-23 15:30:00,1,0.0,32595.947864763315
385,399840,2020-01-23 16:39:00,1,0.0,32595.947864763315
386,399840,2020-01-24 05:14:00,1,12.299788711987047,32595.947864763315
387,399840,2020-01-24 07:10:00,1,12.299788711987047,32595.947864763315
388,399840,2020-01-24 08:13:00,0,0.0,32637.959481705202
389,399840,2020-01-24 12:19:00,0,0.0,32637.959481705202
390,399840,2020-01-24 13:19:00,1,0.0,32744.89538144422
391,399840,2020-01-24 14:45:00,1,0.0,32744.89538144422
392,399840,2020-01-25 05:01:00,1,15.64451927742386,32744.89538144422
393,399840,2020-01-25 06:32:00,1,15.64451927742386,32744.89538144422
394,399840,2020-01-25 08:04:00,0,12.87363360861688,32754.16122312071
395,399840,2020-01-25 15:01:00,0,12.87363360861688,32754.16122312071
396,399840,2020-01-25 16:05:00,1,0.0,32867.318991019434
397,399840,2020-01-25 17:29:00,1,0.0,32867.318991019434
398,399840,2020-01-26 06:35:00,1,34.91461499843938,32867.318991019434
399,399840,2020-01-26 08:28:00,1,34.91461499843938,32867.318991019434
